348;197;191;237;land;false;plains;1
349;236;58;216;land;false;plains;1
350;107;195;199;land;false;plains;1
351;154;253;127;land;false;plains;1
352;150;190;242;land;false;plains;1
353;209;205;254;land;false;plains;1
354;132;218;229;land;false;plains;1
355;203;192;193;land;false;plains;1
356;238;96;166;land;false;plains;1
357;246;116;226;land;false;plains;1
358;107;192;217;land;false;plains;1
359;252;215;203;land;false;plains;1
360;220;150;190;land;false;plains;1
361;178;170;234;land;false;plains;1
362;192;145;198;land;false;plains;1
363;145;237;156;land;false;plains;1
364;252;220;198;land;false;plains;1
365;115;253;141;land;false;plains;1
366;99;234;227;land;false;forest;1
367;72;232;219;land;false;forest;1
368;220;238;205;land;false;forest;1
369;204;85;214;land;false;forest;1
370;207;107;218;land;false;forest;1
371;155;248;123;land;false;forest;1
372;119;208;236;land;true;plains;1
373;197;203;126;land;true;plains;1
374;129;167;244;land;true;plains;1
375;164;242;140;land;false;forest;1
376;221;231;234;land;false;forest;1
377;136;224;149;land;false;forest;1
378;243;173;154;land;false;forest;1
379;176;204;136;land;false;forest;1
380;141;247;114;land;false;forest;1
381;249;250;50;land;false;forest;1
382;248;176;88;land;false;forest;1
383;238;215;166;land;false;forest;1
384;78;248;181;land;false;forest;1
385;204;196;149;land;false;forest;1
386;207;167;144;land;false;forest;1
387;187;253;121;land;false;forest;1
388;244;44;233;land;false;forest;1
389;173;181;206;land;false;forest;1
390;246;203;71;land;false;plains;1
391;215;196;133;land;false;plains;1
392;247;230;142;land;false;plains;1
393;196;205;203;land;false;plains;1
394;245;68;245;land;false;plains;1
395;141;187;253;land;false;plains;1
396;162;193;226;land;true;plains;1
397;56;227;232;land;true;plains;1
398;252;150;166;land;false;plains;1
399;167;202;142;land;false;plains;1
400;79;205;237;land;false;plains;1
401;179;243;203;land;false;plains;1
402;145;254;105;land;false;forest;1
403;88;244;191;land;false;plains;1
404;238;51;227;land;false;plains;1
405;218;144;218;land;false;plains;1
406;210;229;242;land;false;plains;1
407;238;175;228;land;false;plains;1
408;177;160;209;land;false;plains;1
409;106;223;236;land;false;plains;1
410;254;33;242;land;false;plains;1
411;171;226;123;land;true;plains;1
412;131;141;239;land;true;plains;1
413;158;207;241;land;false;plains;1
414;57;222;226;land;false;plains;1
415;171;133;206;land;false;plains;1
416;146;156;249;land;false;plains;1
417;186;236;218;land;false;plains;1
418;212;62;246;land;false;plains;1
419;230;97;199;land;false;plains;1
420;174;131;225;land;true;desert;1
421;77;226;211;land;false;jungle;1
422;183;209;138;land;false;jungle;1
423;253;230;47;land;false;jungle;1
424;58;230;244;land;false;jungle;1
425;105;247;193;land;false;plains;1
426;221;204;191;land;false;plains;1
427;244;118;204;land;false;plains;1
428;209;124;177;land;false;plains;1
429;22;243;243;land;false;plains;1
430;96;206;215;land;false;plains;1
431;166;122;245;land;false;plains;1
432;110;157;238;land;false;plains;1
433;237;187;206;land;false;plains;1
434;183;240;151;land;false;plains;1
435;222;240;218;land;false;plains;1
436;228;30;250;land;false;plains;1
437;106;156;241;land;false;plains;1
438;177;207;203;land;false;plains;1
439;239;168;156;land;false;plains;1
440;187;208;130;land;false;plains;1
441;122;247;159;land;false;jungle;1
442;128;191;181;land;false;jungle;1
443;234;243;119;land;false;jungle;1
444;243;194;206;land;false;plains;1
445;207;119;183;land;false;plains;1
446;152;228;122;land;false;plains;1
447;124;247;212;land;true;plains;1
448;229;148;141;land;false;plains;1
449;37;243;237;land;false;plains;1
450;187;226;237;land;true;plains;1
451;166;242;117;land;true;plains;1
452;198;66;245;land;false;jungle;1
453;250;48;232;land;false;jungle;1
454;249;45;230;land;false;jungle;1
455;213;149;150;land;false;jungle;1
456;245;50;231;land;false;jungle;1
457;240;146;179;land;false;jungle;1
458;158;184;174;land;false;jungle;1
459;248;121;174;land;true;jungle;1
460;167;182;213;land;true;jungle;1
461;253;179;129;land;true;jungle;1
462;247;209;52;land;true;jungle;1
463;174;209;158;land;false;jungle;1
464;207;250;77;land;false;jungle;1
465;229;211;183;land;false;jungle;1
466;231;153;229;land;false;jungle;1
467;211;246;91;land;false;jungle;1
468;167;218;228;land;false;jungle;1
469;230;190;185;land;false;desert;1
470;152;251;250;land;false;plains;1
471;169;251;165;land;false;plains;1
472;235;174;105;land;false;plains;1
473;245;58;233;land;false;plains;1
474;199;235;129;land;false;plains;1
475;213;138;161;land;false;plains;1
476;202;246;243;land;true;jungle;1
477;200;120;195;land;false;jungle;1
478;237;55;217;land;true;jungle;1
479;188;246;231;land;false;jungle;1
480;225;129;200;land;false;jungle;1
481;223;172;123;land;false;jungle;1
482;241;93;201;land;false;jungle;1
483;254;146;201;land;true;jungle;1
484;242;229;238;land;false;jungle;1
485;190;246;205;land;false;jungle;1
486;245;248;68;land;false;jungle;1
487;183;111;233;land;false;desert;1
488;162;150;252;land;false;desert;1
489;177;198;163;land;false;desert;1
490;160;162;191;land;false;desert;1
491;223;67;224;land;false;desert;1
492;216;250;254;land;false;desert;1
493;189;78;242;land;false;desert;1
494;207;211;141;land;false;desert;1
495;187;229;235;land;false;plains;1
496;170;253;136;land;false;plains;1
497;177;192;160;land;false;plains;1
498;252;242;19;land;false;jungle;1
499;42;254;223;land;false;jungle;1
500;252;249;54;land;false;jungle;1
501;117;217;184;land;false;jungle;1
502;248;153;202;land;false;jungle;1
503;219;159;136;land;false;jungle;1
504;254;2;252;land;false;jungle;1
505;247;197;167;land;false;jungle;1
506;196;236;185;land;false;jungle;1
507;133;252;195;land;false;jungle;1
508;134;145;230;land;false;jungle;1
509;235;239;155;land;false;plains;1
510;106;150;247;land;false;plains;1
511;183;249;186;land;false;forest;1
512;246;233;111;land;false;plains;1
513;91;193;241;land;false;jungle;1
514;233;244;228;land;false;jungle;1
515;57;235;222;land;false;jungle;1
516;65;216;245;land;false;jungle;1
517;250;163;125;land;false;jungle;1
518;220;100;253;land;false;jungle;1
519;122;223;200;land;true;plains;1
520;238;233;49;land;false;desert;1
521;186;191;169;land;false;desert;1
522;233;146;195;land;false;desert;1
523;127;225;148;land;false;desert;1
524;253;123;156;land;false;desert;1
525;94;233;219;land;false;desert;1
526;184;175;148;land;false;desert;1
527;236;193;182;land;false;desert;1
528;227;159;197;land;true;desert;1
529;232;191;249;land;true;desert;1
530;226;250;187;land;false;desert;1
531;159;236;211;land;false;desert;1
532;246;85;199;land;false;desert;1
533;246;128;187;land;true;desert;1
534;208;166;245;land;false;desert;1
535;232;197;136;land;false;desert;1
536;60;252;220;land;false;desert;1
537;67;248;198;land;false;desert;1
538;236;186;213;land;false;desert;1
539;151;174;205;land;false;desert;1
540;189;157;212;land;true;desert;1
541;158;222;155;land;true;desert;1
542;199;105;243;land;true;desert;1
543;148;130;247;land;false;desert;1
544;162;149;235;land;false;urban;1
545;48;217;246;land;true;forest;1
546;245;184;83;land;false;forest;1
547;133;245;212;land;false;forest;1
548;211;138;152;land;false;forest;1
549;242;61;229;land;false;forest;1
550;152;246;158;land;true;forest;1
551;202;199;174;land;false;jungle;1
552;250;161;113;land;false;jungle;1
553;169;165;214;land;false;jungle;1
554;64;214;223;land;false;jungle;1
555;173;159;191;land;false;jungle;1
556;238;238;205;land;false;jungle;1
557;249;167;92;land;false;jungle;1
558;248;230;76;land;false;jungle;1
559;147;209;222;land;false;jungle;1
560;125;165;223;land;false;jungle;1
561;136;239;163;land;false;jungle;1
562;238;99;203;land;false;plains;1
563;144;245;144;land;false;plains;1
564;249;80;218;land;false;plains;1
565;177;179;253;land;false;plains;1
566;244;25;239;land;false;plains;1
567;205;253;93;land;false;plains;1
568;146;228;233;land;false;plains;1
569;134;235;235;land;true;plains;1
570;115;199;196;land;false;plains;1
571;153;182;222;land;false;plains;1
572;170;239;142;land;false;plains;1
573;219;235;157;land;true;plains;1
574;206;222;205;land;false;desert;1
575;242;121;243;land;false;plains;1
576;191;157;188;land;false;plains;1
577;122;250;181;land;false;plains;1
578;187;125;251;land;false;plains;1
579;159;107;235;land;false;plains;1
580;253;72;195;land;false;plains;1
581;187;243;241;land;false;plains;1
582;209;155;145;land;false;plains;1
583;207;235;238;land;false;plains;1
584;167;137;200;land;false;plains;1
585;200;190;198;land;false;plains;1
586;196;220;155;land;true;plains;1
587;245;155;123;land;true;plains;1
588;230;180;208;land;false;forest;1
589;181;163;248;land;false;forest;1
590;175;208;173;land;false;forest;1
591;227;252;27;land;false;forest;1
592;191;102;226;land;false;forest;1
593;218;145;241;land;false;plains;1
594;177;229;156;land;false;plains;1
595;180;208;174;land;false;plains;1
596;227;240;178;land;false;plains;1
597;247;122;228;land;false;plains;1
598;199;239;198;land;false;plains;1
599;224;79;201;land;false;plains;1
600;192;195;136;land;false;plains;1
601;236;173;155;land;false;plains;1
602;241;245;28;land;false;plains;1
603;245;64;230;land;false;urban;1
604;236;94;171;land;false;plains;1
605;245;144;111;land;false;plains;1
606;180;220;180;land;false;plains;1
607;196;182;177;land;false;plains;1
608;198;143;246;land;false;urban;1
609;123;236;160;land;false;plains;1
610;164;181;244;land;false;plains;1
611;68;245;211;land;false;plains;1
612;190;196;242;land;false;plains;1
613;193;155;157;land;false;plains;1
614;239;173;196;land;false;plains;1
615;216;212;164;land;false;plains;1
616;146;141;214;land;false;plains;1
617;154;233;250;land;true;plains;1
618;115;243;197;land;true;plains;1
619;141;243;138;land;false;plains;1
620;157;251;99;land;false;plains;1
621;223;242;131;land;false;plains;1
622;138;229;139;land;false;plains;1
623;220;117;242;land;false;plains;1
624;185;246;228;land;false;plains;1
625;252;136;132;land;false;plains;1
626;117;249;227;land;false;plains;1
627;189;190;159;land;false;plains;1
628;167;126;231;land;false;plains;1
629;232;31;245;land;false;jungle;1
630;126;192;186;land;false;plains;1
631;164;242;154;land;true;plains;1
632;241;235;29;land;true;plains;1
633;183;215;237;land;true;plains;1
634;175;148;180;land;false;plains;1
635;199;162;205;land;false;plains;1
636;195;165;169;land;false;plains;1
637;120;131;253;land;true;plains;1
638;173;122;243;land;false;plains;1
639;199;148;251;land;true;plains;1
640;213;236;118;land;false;forest;1
641;249;95;175;land;false;plains;1
642;79;249;242;land;false;plains;1
643;23;250;245;land;false;forest;1
644;109;195;254;land;false;jungle;1
645;192;238;113;land;false;desert;1
646;96;236;236;land;false;desert;1
647;230;163;214;land;false;desert;1
648;207;252;178;land;false;jungle;1
649;235;120;252;land;false;jungle;1
650;243;247;183;land;false;jungle;1
651;113;215;211;land;false;plains;1
652;195;121;248;land;false;plains;1
653;176;166;163;land;false;plains;1
654;186;173;243;land;false;plains;1
655;218;196;171;land;false;plains;1
656;112;178;212;land;false;plains;1
657;223;248;180;land;false;plains;1
658;204;148;217;land;false;plains;1
659;240;165;158;land;false;plains;1
660;133;207;184;land;false;jungle;1
661;198;212;185;land;false;jungle;1
662;142;230;173;land;false;jungle;1
663;96;222;245;land;false;jungle;1
664;207;208;190;land;false;jungle;1
665;186;237;147;land;false;jungle;1
666;203;172;164;land;false;jungle;1
667;190;153;236;land;false;jungle;1
668;177;108;252;land;false;plains;1
669;252;127;133;land;false;plains;1
670;32;248;224;land;false;plains;1
671;237;80;225;land;false;plains;1
672;190;188;187;land;false;plains;1
673;122;221;160;land;false;plains;1
674;88;253;245;land;false;plains;1
675;248;202;216;land;false;plains;1
676;204;105;202;land;false;plains;1
677;184;212;117;land;false;plains;1
678;172;248;238;land;false;plains;1
679;147;184;222;land;false;plains;1
680;233;102;210;land;true;plains;1
681;111;215;194;land;false;plains;1
682;232;123;240;land;false;plains;1
683;62;242;212;land;false;plains;1
684;202;190;160;land;false;plains;1
685;182;165;177;land;false;plains;1
686;233;206;63;land;false;plains;1
687;202;112;252;land;false;plains;1
688;205;149;190;land;false;plains;1
689;196;224;141;land;false;plains;1
690;215;234;143;land;false;plains;1
691;226;176;161;land;false;plains;1
692;193;164;186;land;false;plains;1
693;116;253;207;land;false;plains;1
694;216;216;105;land;false;plains;1
695;227;238;43;land;false;plains;1
696;240;206;188;land;false;plains;1
697;238;108;239;land;false;plains;1
698;231;129;248;land;false;plains;1
699;109;207;192;land;false;plains;1
700;197;155;201;land;false;plains;1
701;152;235;195;land;false;plains;1
702;228;200;164;land;false;plains;1
703;148;237;141;land;false;plains;1
704;111;217;235;land;false;plains;1
705;128;232;213;land;false;plains;1
706;208;227;158;land;false;jungle;1
707;253;236;64;land;false;jungle;1
708;226;199;215;land;false;jungle;1
709;127;217;236;land;true;plains;1
710;148;204;254;land;true;plains;1
711;237;153;204;land;false;plains;1
712;212;184;253;land;false;plains;1
713;196;54;250;land;false;desert;1
714;173;220;202;land;false;desert;1
715;167;246;117;land;true;desert;1
716;234;235;197;land;false;desert;1
717;195;181;201;land;false;desert;1
718;250;229;29;land;false;desert;1
719;112;236;162;land;false;desert;1
720;187;245;206;land;false;desert;1
721;244;189;221;land;false;desert;1
722;231;236;181;land;false;desert;1
723;157;184;168;land;false;desert;1
724;132;195;210;land;false;desert;1
725;217;148;138;land;false;desert;1
726;178;152;234;land;false;desert;1
727;234;125;160;land;false;desert;1
728;234;172;141;land;false;desert;1
729;162;203;179;land;false;desert;1
730;242;207;66;land;false;desert;1
731;127;201;182;land;false;plains;1
732;156;223;142;land;false;forest;1
733;137;214;243;land;false;forest;1
734;244;203;249;land;false;forest;1
735;247;248;70;land;false;forest;1
736;120;187;228;land;false;forest;1
737;137;236;206;land;false;forest;1
738;239;225;158;land;false;forest;1
739;235;166;187;land;false;forest;1
740;147;153;236;land;false;forest;1
741;206;177;238;land;false;forest;1
742;252;237;206;land;false;forest;1
743;225;165;225;land;true;plains;1
744;173;251;132;land;false;plains;1
745;227;242;163;land;false;plains;1
746;148;252;124;land;false;plains;1
747;206;234;192;land;false;plains;1
748;132;236;203;land;false;plains;1
749;247;132;215;land;false;plains;1
750;131;186;241;land;false;plains;1
751;197;66;238;land;false;plains;1
752;207;245;113;land;false;plains;1
753;230;246;171;land;true;plains;1
754;189;207;166;land;true;plains;1
755;241;226;234;land;false;plains;1
756;58;225;234;land;false;desert;1
757;202;82;248;land;false;desert;1
758;119;197;191;land;false;desert;1
759;236;94;194;land;false;desert;1
760;241;123;232;land;false;desert;1
761;168;222;240;land;false;desert;1
762;188;190;158;land;false;desert;1
763;130;217;197;land;false;desert;1
764;165;226;231;land;false;desert;1
765;84;249;199;land;false;desert;1
766;75;228;203;land;false;desert;1
767;240;43;243;land;false;forest;1
768;223;183;209;land;false;forest;1
769;178;140;207;land;false;forest;1
770;221;142;200;land;true;forest;1
771;93;192;235;land;false;jungle;1
772;220;73;222;land;false;jungle;1
773;85;242;224;land;false;plains;1
774;79;224;247;land;false;plains;1
775;245;54;221;land;false;desert;1
776;212;245;253;land;false;desert;1
777;225;73;237;land;false;desert;1
778;235;214;195;land;true;desert;1
779;229;178;179;land;false;desert;1
780;170;180;214;land;false;plains;1
781;251;195;60;land;true;plains;1
782;203;106;238;land;false;plains;1
783;241;241;158;land;false;plains;1
784;246;128;202;land;false;plains;1
785;198;166;244;land;false;plains;1
786;212;247;155;land;false;plains;1
787;140;227;166;land;false;plains;1
788;205;72;230;land;false;plains;1
789;232;250;71;land;false;plains;1
790;158;204;226;land;false;plains;1
791;227;135;150;land;false;plains;1
792;213;244;70;land;false;plains;1
793;174;147;236;land;false;plains;1
794;185;152;219;land;false;plains;1
795;227;103;181;land;false;plains;1
796;226;238;146;land;false;plains;1
797;128;190;241;land;false;desert;1
798;238;229;254;land;false;desert;1
799;244;136;246;land;false;desert;1
800;216;191;215;land;false;desert;1
801;191;196;190;land;false;desert;1
802;252;184;154;land;false;desert;1
803;220;145;243;land;false;desert;1
804;198;251;194;land;false;desert;1
805;187;230;200;land;false;desert;1
806;96;238;210;land;false;desert;1
807;139;186;197;land;false;desert;1
808;235;77;202;land;false;desert;1
809;213;180;229;land;false;desert;1
810;35;246;229;land;false;desert;1
811;240;162;226;land;false;desert;1
812;230;186;131;land;false;desert;1
