4;coastal_bunker;1249.00;9.80;1913.00;-3.61;0
4;coastal_bunker;1258.00;9.80;1959.00;-3.27;0
4;coastal_bunker;1277.00;9.60;1968.00;-4.47;0
4;coastal_bunker;1248.00;9.68;1871.00;0.00;0
4;coastal_bunker;1241.00;9.80;1921.00;0.00;0
4;coastal_bunker;1253.00;9.50;1892.00;-0.24;0
4;coastal_bunker;1241.00;9.50;1939.00;-2.11;0
4;dockyard;1254.00;9.80;1926.00;-1.57;0
4;anti_air_building;1245.00;10.00;1904.00;2.85;0
4;anti_air_building;1252.00;10.10;1901.00;4.41;0
4;anti_air_building;1234.00;9.90;1912.00;2.25;0
4;synthetic_refinery;1242.00;10.00;1909.00;3.46;0
4;radar_station;1256.00;9.90;1911.00;0.92;0
4;rocket_site;1252.00;9.98;1939.00;2.86;0
4;nuclear_reactor;1234.00;10.00;1902.00;5.52;0
5;arms_factory;3668.00;10.18;1858.00;2.65;0
5;arms_factory;3685.00;10.15;1870.00;0.49;0
5;arms_factory;3667.00;10.10;1848.00;4.61;0
5;arms_factory;3701.00;9.82;1840.00;5.82;0
5;arms_factory;3717.00;9.93;1858.00;2.55;0
5;arms_factory;3746.00;9.93;1846.00;5.22;0
5;industrial_complex;3707.00;9.93;1821.00;1.60;0
5;industrial_complex;3705.00;9.95;1833.00;4.27;0
5;industrial_complex;3661.00;10.00;1859.00;1.00;0
5;industrial_complex;3755.00;10.05;1835.00;3.66;0
5;industrial_complex;3688.00;9.95;1859.00;0.05;0
5;industrial_complex;3671.00;10.03;1836.00;2.71;0
5;air_base;3720.00;9.95;1828.00;5.73;0
5;naval_base;3652.00;9.68;1865.00;-1.57;14987
5;naval_base;3616.00;9.90;1867.00;-1.57;16458
5;naval_base;3746.00;9.60;1824.00;-2.52;14820
5;naval_base;3680.00;9.85;1822.00;-1.57;13585
5;naval_base;3727.00;9.50;1814.00;1.44;14820
5;naval_base;3699.00;9.82;1887.00;-3.81;13584
5;naval_base;3729.00;9.88;1876.00;-4.25;13208
5;naval_base;3689.00;9.50;1814.00;0.79;13585
5;naval_base;3642.00;9.88;1849.00;0.79;14987
5;bunker;3727.00;9.90;1829.00;0.21;0
5;bunker;3667.00;10.07;1844.00;3.23;0
5;bunker;3674.00;10.25;1855.00;1.07;0
5;bunker;3720.00;9.90;1876.00;3.73;0
5;bunker;3626.00;9.90;1855.00;0.11;0
5;bunker;3742.00;9.95;1840.00;1.67;0
5;bunker;3680.00;9.80;1819.00;5.80;0
5;bunker;3639.00;10.00;1858.00;0.72;0
5;bunker;3693.00;9.88;1814.00;4.84;0
5;coastal_bunker;3683.00;9.88;1821.00;-1.57;0
5;coastal_bunker;3731.00;9.85;1860.00;1.44;0
5;coastal_bunker;3746.00;9.50;1818.00;0.24;0
5;coastal_bunker;3643.00;9.85;1860.00;0.79;0
5;coastal_bunker;3649.00;9.68;1863.00;-1.57;0
5;coastal_bunker;3665.00;9.90;1875.00;-2.82;0
5;coastal_bunker;3727.00;9.50;1886.00;-4.25;0
5;coastal_bunker;3690.00;9.50;1812.00;0.79;0
5;coastal_bunker;3624.00;9.50;1854.00;-1.57;0
5;dockyard;3697.00;9.80;1857.00;1.45;0
5;anti_air_building;3671.00;10.20;1853.00;2.34;0
5;anti_air_building;3701.00;9.90;1846.00;3.90;0
5;anti_air_building;3674.00;10.25;1855.00;1.74;0
5;synthetic_refinery;3714.00;9.90;1809.00;4.40;0
5;radar_station;3688.00;9.85;1847.00;1.38;0
5;rocket_site;3700.00;9.80;1838.00;3.81;0
5;nuclear_reactor;3631.00;9.90;1867.00;0.19;0
6;arms_factory;3218.00;10.50;1839.00;4.61;0
6;arms_factory;3296.00;10.90;1830.00;5.82;0
6;arms_factory;3302.00;10.73;1803.00;2.55;0
6;arms_factory;3272.00;10.10;1865.00;5.22;0
6;arms_factory;3227.00;10.13;1804.00;1.60;0
6;arms_factory;3303.00;10.38;1842.00;4.27;0
6;industrial_complex;3289.00;11.15;1821.00;1.00;0
6;industrial_complex;3318.00;10.35;1796.00;3.66;0
6;industrial_complex;3254.00;10.95;1818.00;0.05;0
6;industrial_complex;3251.00;10.05;1792.00;2.71;0
6;industrial_complex;3302.00;10.53;1839.00;5.73;0
6;industrial_complex;3281.00;10.32;1847.00;2.11;0
6;air_base;3230.00;10.80;1820.00;4.78;0
6;naval_base;3240.00;9.85;1852.00;-3.86;15477
6;naval_base;3311.00;9.63;1874.00;-3.93;17609
6;naval_base;3323.00;9.98;1838.00;-4.31;13281
6;naval_base;3339.00;9.93;1798.00;1.35;12168
6;naval_base;3322.00;9.90;1865.00;-4.19;13280
6;naval_base;3250.00;9.68;1788.00;0.23;14574
6;naval_base;3282.00;9.68;1876.00;-2.96;13660
6;bunker;3289.00;10.00;1874.00;0.21;0
6;bunker;3266.00;10.68;1845.00;3.23;0
6;bunker;3300.00;10.82;1805.00;1.07;0
6;bunker;3282.00;10.90;1804.00;3.73;0
6;bunker;3336.00;9.95;1837.00;0.11;0
6;bunker;3243.00;10.10;1803.00;1.67;0
6;bunker;3319.00;10.00;1858.00;5.80;0
6;bunker;3261.00;10.28;1855.00;0.72;0
6;bunker;3225.00;10.85;1826.00;4.84;0
6;coastal_bunker;3334.00;9.90;1829.00;-4.31;0
6;coastal_bunker;3287.00;9.88;1883.00;-2.30;0
6;coastal_bunker;3229.00;9.80;1854.00;-3.86;0
6;coastal_bunker;3320.00;9.88;1851.00;-4.19;0
6;coastal_bunker;3270.00;9.80;1876.00;-2.96;0
6;coastal_bunker;3232.00;9.90;1797.00;-0.59;0
6;coastal_bunker;3329.00;9.90;1815.00;1.35;0
6;dockyard;3323.00;9.90;1843.00;-4.31;0
6;anti_air_building;3313.00;9.90;1866.00;3.29;0
6;anti_air_building;3278.00;10.20;1854.00;5.96;0
6;anti_air_building;3328.00;9.95;1815.00;2.34;0
6;synthetic_refinery;3289.00;10.40;1842.00;3.90;0
6;radar_station;3273.00;10.88;1837.00;2.14;0
6;rocket_site;3305.00;10.07;1863.00;4.40;0
6;nuclear_reactor;3228.00;9.85;1853.00;0.79;0
7;arms_factory;4212.00;10.40;1901.00;2.55;0
7;arms_factory;4241.00;9.82;1976.00;5.22;0
7;arms_factory;4185.00;10.32;1891.00;1.60;0
7;arms_factory;4218.00;10.38;1950.00;4.27;0
7;arms_factory;4238.00;10.40;1930.00;1.00;0
7;arms_factory;4152.00;10.15;1853.00;3.66;0
7;industrial_complex;4241.00;10.50;1937.00;0.05;0
7;industrial_complex;4226.00;10.23;1894.00;2.71;0
7;industrial_complex;4175.00;10.10;1843.00;5.73;0
7;industrial_complex;4225.00;10.18;1906.00;2.11;0
7;industrial_complex;4240.00;10.50;1937.00;4.78;0
7;industrial_complex;4262.00;10.00;1961.00;2.61;0
7;air_base;4238.00;10.20;1945.00;2.72;0
7;naval_base;4133.00;9.50;1870.00;-1.17;15808
7;naval_base;4271.00;9.80;1969.00;-3.99;14907
7;naval_base;4268.00;9.90;1910.00;0.09;13235
7;naval_base;4217.00;9.90;1856.00;1.45;11332
7;naval_base;4145.00;9.50;1845.00;-0.32;17551
7;naval_base;4183.00;9.90;1840.00;1.35;13993
7;naval_base;4244.00;9.90;1890.00;1.35;13235
7;naval_base;4218.00;9.90;1962.00;-3.96;13126
7;naval_base;4230.00;9.85;1956.00;-3.05;13127
7;naval_base;4234.00;9.90;1858.00;-4.45;11331
7;bunker;4221.00;10.50;1897.00;1.67;0
7;bunker;4160.00;10.28;1898.00;5.80;0
7;bunker;4205.00;10.18;1857.00;0.72;0
7;bunker;4264.00;9.98;1948.00;4.84;0
7;bunker;4152.00;10.10;1851.00;0.12;0
7;bunker;4189.00;10.75;1920.00;2.78;0
7;bunker;4232.00;10.05;1862.00;5.45;0
7;bunker;4243.00;10.03;1884.00;2.19;0
7;bunker;4181.00;10.43;1883.00;4.85;0
7;bunker;4240.00;10.15;1946.00;1.23;0
7;bunker;4152.00;10.20;1895.00;5.35;0
7;bunker;4189.00;10.98;1953.00;5.45;0
7;bunker;4169.00;10.20;1844.00;3.29;0
7;bunker;4245.00;9.80;1974.00;5.96;0
7;coastal_bunker;4164.00;9.50;1838.00;-0.85;0
7;coastal_bunker;4145.00;9.50;1840.00;-0.32;0
7;coastal_bunker;4267.00;9.82;1972.00;-3.99;0
7;coastal_bunker;4263.00;9.50;1905.00;0.09;0
7;coastal_bunker;4226.00;9.50;1852.00;-0.13;0
7;coastal_bunker;4135.00;9.50;1866.00;-1.17;0
7;coastal_bunker;4249.00;10.00;1884.00;1.35;0
7;coastal_bunker;4235.00;9.88;1954.00;-3.05;0
7;coastal_bunker;4217.00;9.90;1855.00;1.45;0
7;coastal_bunker;4222.00;9.90;1961.00;-3.96;0
7;dockyard;4270.00;9.90;1923.00;-4.05;0
7;anti_air_building;4227.00;10.30;1864.00;1.30;0
7;anti_air_building;4218.00;10.60;1882.00;2.86;0
7;anti_air_building;4191.00;11.20;1944.00;5.52;0
7;synthetic_refinery;4188.00;10.60;1923.00;1.90;0
7;radar_station;4203.00;10.60;1905.00;6.03;0
7;rocket_site;4172.00;10.23;1917.00;1.31;0
7;nuclear_reactor;4228.00;10.30;1875.00;3.97;0
8;arms_factory;3185.00;9.90;1861.00;1.60;0
8;arms_factory;3145.00;10.13;1810.00;4.27;0
8;arms_factory;3134.00;10.20;1846.00;1.00;0
8;arms_factory;3216.00;10.00;1788.00;3.66;0
8;arms_factory;3140.00;10.23;1792.00;0.05;0
8;arms_factory;3079.00;9.90;1864.00;2.71;0
8;industrial_complex;3118.00;10.10;1813.00;5.73;0
8;industrial_complex;3112.00;10.13;1844.00;2.11;0
8;industrial_complex;3175.00;10.73;1807.00;4.78;0
8;industrial_complex;3078.00;10.10;1835.00;2.61;0
8;industrial_complex;3190.00;10.45;1792.00;2.72;0
8;industrial_complex;3199.00;9.85;1856.00;0.56;0
8;air_base;3136.00;10.25;1805.00;3.22;0
8;naval_base;3161.00;9.80;1868.00;-4.12;17425
8;naval_base;3074.00;9.85;1872.00;-4.06;13999
8;naval_base;3116.00;9.90;1867.00;-3.14;15617
8;naval_base;3209.00;9.63;1860.00;-4.30;11010
8;naval_base;3218.00;9.50;1786.00;0.74;14575
8;bunker;3126.00;9.93;1806.00;1.07;0
8;bunker;3134.00;9.95;1828.00;3.73;0
8;bunker;3114.00;10.05;1820.00;0.11;0
8;bunker;3181.00;10.60;1802.00;1.67;0
8;bunker;3174.00;10.40;1835.00;5.80;0
8;bunker;3114.00;10.00;1864.00;0.72;0
8;bunker;3194.00;10.43;1805.00;4.84;0
8;bunker;3086.00;10.13;1839.00;0.12;0
8;bunker;3165.00;9.95;1861.00;2.78;0
8;bunker;3193.00;10.00;1845.00;5.45;0
8;bunker;3069.00;10.07;1851.00;2.19;0
8;bunker;3198.00;10.07;1840.00;4.85;0
8;coastal_bunker;3054.00;9.50;1853.00;-1.17;0
8;coastal_bunker;3201.00;9.80;1860.00;-2.94;0
8;coastal_bunker;3161.00;9.80;1868.00;-4.12;0
8;coastal_bunker;3195.00;9.90;1774.00;-0.27;0
8;coastal_bunker;3124.00;9.50;1867.00;-3.14;0
8;dockyard;3054.00;9.50;1853.00;-1.17;0
8;anti_air_building;3117.00;10.10;1806.00;3.90;0
8;anti_air_building;3098.00;10.20;1855.00;1.74;0
8;anti_air_building;3106.00;9.90;1827.00;4.40;0
8;synthetic_refinery;3128.00;10.03;1861.00;0.79;0
8;radar_station;3140.00;10.13;1821.00;4.31;0
8;rocket_site;3075.00;10.00;1849.00;0.19;0
8;nuclear_reactor;3199.00;10.55;1805.00;2.85;0
9;arms_factory;1970.00;10.30;1818.00;1.00;0
9;arms_factory;1973.00;10.40;1791.00;3.66;0
9;arms_factory;1978.00;10.20;1788.00;0.05;0
9;arms_factory;1996.00;10.43;1836.00;2.71;0
9;arms_factory;1997.00;10.50;1834.00;5.73;0
9;arms_factory;1990.00;10.23;1841.00;2.11;0
9;industrial_complex;1971.00;10.30;1814.00;4.78;0
9;industrial_complex;1964.00;10.50;1811.00;2.61;0
9;industrial_complex;1981.00;10.20;1766.00;2.72;0
9;industrial_complex;1976.00;10.30;1817.00;0.56;0
9;industrial_complex;1967.00;10.40;1789.00;3.22;0
9;industrial_complex;2005.00;9.98;1782.00;4.78;0
9;air_base;2014.00;10.03;1842.00;1.16;0
9;naval_base;2004.00;9.63;1805.00;1.11;11304
9;naval_base;2006.00;9.90;1848.00;-3.26;11888
9;naval_base;2018.00;9.60;1761.00;0.79;11245
9;naval_base;2001.00;9.90;1849.00;-4.25;11888
9;naval_base;2011.00;9.85;1851.00;-4.25;11888
9;naval_base;1997.00;9.90;1783.00;-3.82;11305
9;naval_base;1989.00;9.90;1789.00;1.57;11304
9;naval_base;1972.00;9.90;1838.00;-2.63;16710
9;naval_base;1961.00;9.68;1829.00;-2.68;16710
9;bunker;1982.00;10.15;1799.00;4.84;0
9;bunker;2002.00;9.95;1844.00;0.12;0
9;bunker;2003.00;10.00;1779.00;2.78;0
9;bunker;2013.00;9.93;1771.00;5.45;0
9;bunker;1980.00;9.98;1842.00;2.19;0
9;bunker;1974.00;10.45;1799.00;4.85;0
9;bunker;1985.00;10.10;1764.00;1.23;0
9;bunker;1998.00;10.03;1808.00;5.35;0
9;bunker;1998.00;10.07;1848.00;5.45;0
9;bunker;1979.00;10.40;1817.00;3.29;0
9;bunker;1965.00;9.90;1837.00;5.96;0
9;bunker;2009.00;9.98;1847.00;2.34;0
9;coastal_bunker;2007.00;9.85;1787.00;-3.82;0
9;coastal_bunker;2019.00;9.85;1835.00;-4.25;0
9;coastal_bunker;2011.00;9.50;1815.00;0.59;0
9;coastal_bunker;1978.00;9.98;1841.00;-3.14;0
9;coastal_bunker;1956.00;9.90;1830.00;-2.68;0
9;coastal_bunker;1984.00;9.50;1845.00;-2.68;0
9;coastal_bunker;2021.00;9.50;1767.00;0.79;0
9;coastal_bunker;2002.00;9.68;1802.00;1.11;0
9;coastal_bunker;1990.00;9.90;1793.00;1.57;0
9;dockyard;2017.00;9.82;1759.00;0.79;0
9;anti_air_building;2007.00;9.90;1786.00;1.30;0
9;anti_air_building;1965.00;10.25;1821.00;2.86;0
9;anti_air_building;1984.00;10.03;1788.00;5.52;0
9;synthetic_refinery;1990.00;10.68;1825.00;1.90;0
9;radar_station;1986.00;10.10;1807.00;6.03;0
9;rocket_site;1995.00;10.32;1841.00;1.31;0
9;nuclear_reactor;1981.00;10.35;1811.00;3.97;0
10;arms_factory;3425.00;10.10;1806.00;0.05;0
10;arms_factory;3374.00;10.03;1793.00;2.71;0
10;arms_factory;3402.00;10.70;1783.00;5.73;0
10;arms_factory;3389.00;10.32;1786.00;2.11;0
10;arms_factory;3438.00;9.90;1828.00;4.78;0
10;arms_factory;3447.00;9.88;1881.00;2.61;0
10;industrial_complex;3423.00;10.03;1816.00;2.72;0
10;industrial_complex;3422.00;10.03;1806.00;0.56;0
10;industrial_complex;3375.00;10.30;1806.00;3.22;0
10;industrial_complex;3386.00;10.20;1794.00;4.78;0
10;industrial_complex;3385.00;10.20;1786.00;1.16;0
10;industrial_complex;3412.00;10.88;1776.00;5.28;0
10;air_base;3397.00;10.00;1821.00;0.21;0
10;naval_base;3457.00;9.50;1828.00;-1.22;11527
10;naval_base;3442.00;9.88;1869.00;-0.46;16287
10;naval_base;3380.00;9.70;1822.00;-2.20;11530
10;naval_base;3405.00;9.68;1863.00;-2.90;16573
10;naval_base;3418.00;9.88;1817.00;-2.96;11528
10;naval_base;3400.00;9.90;1881.00;-4.25;14476
10;naval_base;3354.00;9.50;1807.00;-1.28;12168
10;naval_base;3451.00;9.85;1811.00;-2.55;11527
10;bunker;3424.00;10.03;1818.00;0.12;0
10;bunker;3433.00;9.90;1873.00;2.78;0
10;bunker;3370.00;10.32;1804.00;5.45;0
10;bunker;3402.00;10.50;1794.00;2.19;0
10;bunker;3397.00;10.40;1761.00;4.85;0
10;bunker;3397.00;10.00;1818.00;1.23;0
10;bunker;3467.00;10.25;1782.00;5.35;0
10;bunker;3478.00;9.90;1847.00;5.45;0
10;bunker;3408.00;9.93;1851.00;3.29;0
10;bunker;3424.00;11.20;1771.00;5.96;0
10;bunker;3398.00;10.07;1878.00;2.34;0
10;coastal_bunker;3418.00;9.88;1817.00;-2.96;0
10;coastal_bunker;3477.00;9.50;1829.00;0.40;0
10;coastal_bunker;3453.00;9.82;1811.00;-2.55;0
10;coastal_bunker;3402.00;9.98;1879.00;-4.25;0
10;coastal_bunker;3381.00;9.50;1830.00;-2.20;0
10;coastal_bunker;3435.00;9.82;1881.00;-3.46;0
10;coastal_bunker;3410.00;9.90;1856.00;-2.90;0
10;coastal_bunker;3354.00;9.50;1806.00;-1.28;0
10;dockyard;3476.00;9.80;1793.00;1.41;0
10;anti_air_building;3421.00;11.00;1778.00;3.46;0
10;anti_air_building;3383.00;10.00;1827.00;1.30;0
10;anti_air_building;3421.00;11.13;1771.00;2.86;0
10;synthetic_refinery;3442.00;9.93;1874.00;5.52;0
10;radar_station;3419.00;9.50;1822.00;3.09;0
10;rocket_site;3372.00;10.10;1812.00;6.03;0
10;nuclear_reactor;3365.00;10.05;1800.00;1.31;0
11;arms_factory;2230.00;10.20;1802.00;5.73;0
11;arms_factory;2197.00;9.93;1781.00;2.11;0
11;arms_factory;2149.00;9.90;1819.00;4.78;0
11;arms_factory;2160.00;10.30;1805.00;2.61;0
11;arms_factory;2239.00;10.23;1811.00;2.72;0
11;arms_factory;2177.00;10.00;1823.00;0.56;0
11;industrial_complex;2174.00;10.00;1824.00;3.22;0
11;industrial_complex;2168.00;10.20;1815.00;4.78;0
11;industrial_complex;2160.00;10.53;1796.00;1.16;0
11;industrial_complex;2200.00;9.90;1830.00;5.28;0
11;industrial_complex;2183.00;9.90;1788.00;0.21;0
11;industrial_complex;2139.00;10.03;1812.00;3.23;0
11;air_base;2158.00;10.25;1806.00;1.07;0
11;naval_base;2123.00;9.68;1812.00;-2.03;15187
11;naval_base;2190.00;9.50;1769.00;-0.79;13244
11;naval_base;2233.00;9.88;1820.00;-3.93;11753
11;naval_base;2200.00;9.80;1822.00;-3.93;11752
11;naval_base;2245.00;9.88;1820.00;-3.70;11753
11;naval_base;2200.00;9.50;1805.00;0.71;17295
11;naval_base;2151.00;9.80;1832.00;-3.14;17115
11;naval_base;2167.00;9.80;1832.00;-2.90;17115
11;naval_base;2220.00;9.50;1789.00;0.36;13030
11;naval_base;2189.00;9.82;1788.00;-4.21;17295
11;naval_base;2224.00;9.88;1791.00;-0.52;13030
11;naval_base;2199.00;9.88;1826.00;1.11;11752
11;naval_base;2177.00;9.60;1830.00;-2.98;15275
11;naval_base;2170.00;9.85;1769.00;0.53;13244
11;bunker;2165.00;10.10;1780.00;3.29;0
11;bunker;2171.00;10.30;1804.00;5.96;0
11;bunker;2182.00;10.00;1799.00;2.34;0
11;bunker;2242.00;9.85;1798.00;3.90;0
